neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
3,95,2,65,4,10,2
2,14,2,62,1,27,248
4,221,2,49,4,5,87
3,203,2,100,1,28,270
2,42,2,90,2,19,149
2,52,2,45,2,21,339
3,76,2,112,4,14,1
2,86,1,104,4,10,98
1,137,2,80,3,20,36
3,62,1,115,2,3,1
2,90,1,148,4,26,92
4,55,1,75,3,13,1
3,179,1,169,1,1,180
2,29,2,60,4,10,88
3,202,1,115,4,26,16
3,35,1,127,5,30,32
3,113,1,160,3,36,266
1,1,1,250,2,22,361
3,96,1,180,3,31,4
4,105,2,59,1,24,5
2,14,2,95,1,22,36
3,203,2,75,1,1,88
4,124,2,40,1,2,169
2,14,2,70,1,18,362
2,14,2,75,2,17,115
3,128,1,150,3,27,320
3,95,2,65,2,25,30
2,29,2,65,2,8,8
3,203,2,159,1,0,269
4,221,2,46,1,2,96
3,203,1,150,5,0,13
2,92,1,190,2,5,5
5,3,1,71,2,30,306
3,62,1,80,5,15,46
3,202,2,99,3,35,162
2,61,2,50,6,0,100
3,202,3,80,1,1,170
1,49,2,47,5,33,176
2,14,2,67,3,16,307
4,78,2,60,2,25,14
4,55,2,60,2,26,112
3,210,1,123,2,6,34
4,167,2,30,3,13,65
1,48,2,54,1,16,69
2,52,1,75,3,9,280
3,203,2,93,1,27,190
2,14,1,150,4,6,11
2,6,2,50,4,36,316
2,191,2,150,2,0,363
1,79,2,34,1,2,5
2,183,1,260,2,6,1
2,215,1,160,2,9,157
5,123,2,40,5,1,87
2,6,2,50,4,24,311
3,203,3,60,1,34,363
3,96,1,172,4,27,42
1,79,2,73,2,31,39
4,5,1,60,6,11,299
3,95,2,70,2,8,156
3,207,2,140,3,27,348
3,95,2,125,1,7,297
2,53,3,75,1,25,270
3,120,1,127,4,7,3
2,215,2,59,5,1,48
2,29,2,58,1,10,179
4,190,3,30,1,36,140
2,64,2,52,3,23,90
2,29,2,80,3,0,140
3,62,1,149,3,15,120
4,69,2,85,2,3,89
2,42,1,100,3,6,3
2,14,1,99,2,21,26
4,60,2,46,2,31,51
4,151,1,120,1,35,356
3,207,1,120,4,10,4
3,207,1,125,2,24,188
3,207,2,115,6,2,90
2,160,1,225,2,32,56
2,152,1,175,6,2,67
3,95,2,39,1,26,10
2,215,2,59,5,0,67
2,64,1,139,3,21,344
3,120,2,81,5,24,164
2,14,1,200,6,3,1
3,203,2,95,5,20,104
2,14,2,60,4,0,22
4,78,2,46,2,26,180
4,5,2,100,2,21,32
2,14,1,159,3,12,285
2,75,2,59,2,10,27
2,183,1,150,2,13,282
4,60,2,80,1,4,78
3,120,1,225,6,22,17
4,167,2,60,1,22,73
4,167,2,60,1,14,64
2,26,2,80,1,14,2
2,81,1,155,1,16,14
3,202,1,225,2,8,209
3,207,2,75,3,21,138
3,207,2,89,6,5,90
3,203,3,77,1,0,350
3,95,2,80,4,1,365
2,14,2,43,1,35,155
2,14,2,43,1,33,170
3,95,2,60,2,16,363
4,78,2,46,2,22,180
2,159,1,200,3,29,50
3,35,2,80,4,34,20
1,211,2,65,2,2,135
3,203,2,90,3,2,339
2,14,2,40,3,3,89
2,29,1,110,3,7,38
2,215,2,101,1,5,90
2,29,2,55,1,18,19
4,105,2,37,2,34,126
4,105,2,37,2,32,126
2,24,1,175,3,21,160
4,69,2,49,1,3,35
4,151,2,60,2,35,205
2,29,2,100,1,2,20
3,207,2,55,1,2,341
3,65,1,159,2,10,17
2,215,2,90,2,16,20
2,215,2,70,3,2,223
1,97,2,80,2,32,17
3,35,1,150,4,21,5
1,97,2,80,2,29,17
4,190,3,50,1,25,5
4,190,1,65,2,15,27
2,14,2,77,2,6,89
2,14,2,99,2,8,179
3,202,2,89,3,7,213
3,202,2,98,5,30,23
3,146,1,200,3,21,124
1,148,2,50,3,18,326
2,8,1,125,3,25,348
3,35,1,96,1,32,2
2,215,2,75,2,2,7
3,128,1,220,4,17,208
2,31,2,70,2,23,53
4,69,1,95,5,29,120
3,203,1,125,2,8,176
4,69,2,65,3,31,41
2,29,2,43,1,12,47
2,109,3,250,3,0,365
3,104,1,85,1,2,188
3,87,1,165,6,10,43
4,221,1,120,3,2,180
3,170,1,130,2,3,300
2,81,1,150,2,8,11
3,170,2,70,3,1,358
3,120,2,100,3,10,361
2,14,1,68,3,19,28
2,152,1,95,1,8,6
2,32,2,74,1,20,162
3,207,2,45,1,1,90
2,29,2,125,3,1,1
2,29,2,45,3,17,16
4,118,2,55,4,2,89
1,79,2,47,3,14,197
2,64,1,140,1,30,4
1,97,1,240,1,22,1
4,80,2,120,1,3,322
3,62,1,194,1,19,177
3,128,1,187,3,12,6
2,29,2,50,3,0,86
3,120,2,110,2,29,117
3,35,1,185,2,32,47
2,215,1,175,2,4,27
2,163,2,65,1,13,160
2,52,2,42,2,10,10
2,52,3,25,2,13,81
2,52,1,77,6,15,32
2,14,2,100,3,0,364
3,203,2,179,1,4,270
2,29,2,65,3,4,342
2,160,1,150,3,10,187
4,186,2,45,3,9,90
3,207,2,90,1,32,5
2,215,2,100,4,0,89
2,81,1,186,4,2,22
4,98,2,72,5,6,364
2,52,2,42,4,36,292
3,128,1,120,1,8,267
3,128,1,120,1,6,246
3,128,1,107,1,0,208
3,128,1,137,1,10,182
3,128,1,163,1,11,221
3,128,1,153,1,7,226
3,128,1,120,1,3,257
3,128,1,137,1,7,218
3,128,1,120,1,3,200
3,128,1,163,1,8,225
3,128,1,153,1,4,216
3,128,1,137,1,5,162
3,128,1,120,1,7,232
3,128,1,208,1,4,215
3,128,1,153,1,7,234
3,128,1,163,1,8,239
1,150,3,26,1,10,312
2,183,1,189,1,5,270
2,92,2,150,5,0,310
3,95,1,245,3,28,272
4,167,2,55,3,13,83
2,14,1,150,3,11,2
3,95,2,105,1,35,60
3,95,2,147,1,3,57
2,64,1,139,3,25,70
3,95,2,55,5,1,38
3,199,2,119,3,17,86
3,96,1,199,5,0,9
4,118,2,60,1,1,326
3,203,2,175,4,11,63
2,42,1,130,3,15,41
2,61,1,135,2,26,29
2,75,1,100,4,20,328
2,215,2,75,6,25,84
2,29,2,130,2,30,290
3,95,1,89,5,1,7
1,49,2,57,1,6,220
3,203,2,219,1,0,269
3,62,1,250,2,17,47
3,210,1,175,3,18,175
2,14,1,100,2,25,65
2,75,1,125,2,31,64
3,95,2,100,5,0,364
4,78,1,149,2,28,63
4,78,1,149,2,28,74
2,159,2,75,2,7,17
4,105,2,70,5,3,189
2,14,1,200,3,28,25
2,61,2,50,2,35,296
2,29,1,100,1,13,34
4,78,2,100,1,0,71
2,215,2,86,2,34,156
3,95,2,99,1,10,31
3,95,1,270,3,23,17
4,105,1,195,3,23,302
2,215,1,190,1,0,53
2,29,2,75,1,20,89
2,46,2,55,2,7,188
3,192,2,139,3,10,189
3,210,1,240,2,0,81
2,14,1,85,5,28,32
2,215,1,110,3,11,90
2,29,2,75,3,25,167
2,160,3,45,2,2,35
2,29,2,67,5,34,102
3,65,1,200,1,29,176
3,95,2,65,6,12,8
3,35,1,199,3,36,293
4,221,2,65,3,23,354
2,52,2,65,3,24,9
2,14,2,47,2,27,272
4,69,1,110,4,17,94
2,61,1,225,3,1,26
2,215,1,200,2,13,3
3,35,1,70,1,0,364
4,118,1,125,2,10,8
3,198,1,150,3,8,66
4,167,2,50,1,22,59
2,8,2,90,3,34,231
2,215,1,154,3,5,80
1,112,2,65,1,2,364
1,112,2,65,2,0,365
2,14,1,120,5,2,301
2,14,2,40,2,20,3
4,5,2,60,3,6,156
4,5,2,50,3,33,282
1,201,2,60,2,7,156
2,129,2,75,3,5,67
3,203,2,72,1,5,32
2,14,1,95,4,4,9
2,14,1,125,3,0,125
4,182,2,65,2,16,180
3,128,1,180,2,18,4
3,128,3,63,1,18,56
3,95,1,65,6,2,9
1,133,1,190,1,19,8
3,202,2,105,5,2,342
2,14,2,50,3,5,365
2,92,2,95,1,9,54
2,61,2,47,3,19,12
3,104,1,100,1,3,5
2,129,1,140,2,19,165
3,95,2,49,2,2,1
2,29,1,200,2,2,32
2,31,2,49,2,16,346
2,52,2,35,2,26,79
2,14,1,180,5,7,35
4,124,2,38,3,15,163
3,104,2,70,5,5,90
3,202,1,120,3,20,157
3,203,1,200,3,1,16
2,215,1,160,3,4,46
4,172,2,28,1,35,43
3,36,1,210,1,16,318
3,95,2,65,1,11,365
3,95,2,65,1,4,365
3,95,2,39,2,12,4
2,14,1,88,2,8,18
2,61,1,159,2,1,191
2,29,2,75,5,9,336
3,65,1,95,3,5,5
4,110,2,50,2,20,334
2,31,2,55,2,27,362
2,24,1,99,1,36,350
4,69,1,230,2,30,51
4,69,1,188,2,35,140
3,62,1,140,2,17,7
3,65,1,175,2,5,15
2,81,2,70,2,9,3
3,62,2,60,1,35,94
3,65,1,119,3,8,41
2,215,2,120,4,10,8
3,202,1,125,1,21,25
2,14,2,45,6,30,21
3,96,2,89,3,9,32
3,198,1,240,3,9,17
2,61,1,199,4,0,13
2,29,2,60,1,16,21
2,29,2,45,5,5,3
1,135,2,50,1,33,75
2,14,1,175,2,20,357
3,65,1,78,3,4,13
2,215,1,250,3,16,41
3,95,2,69,3,7,172
2,14,1,155,2,13,53
4,80,1,150,2,31,89
3,95,2,85,2,29,78
3,122,2,274,3,3,238
2,52,1,100,1,4,365
2,14,1,120,2,6,334
3,95,2,70,1,16,32
3,62,2,90,4,1,6
3,95,2,99,1,22,45
3,95,2,54,5,22,5
3,36,1,148,2,3,5
4,172,2,60,1,10,164
2,129,2,20,3,4,18
4,4,1,190,3,21,327
1,112,2,35,2,24,365
3,203,1,250,4,15,57
3,96,1,225,3,28,323
2,215,1,244,3,0,345
1,134,2,40,1,0,83
3,95,3,80,5,0,363
2,14,1,235,3,5,3
3,95,2,65,2,1,156
3,96,2,125,2,29,43
2,159,1,220,2,9,85
4,167,2,49,1,6,11
3,128,1,185,1,8,29
3,210,1,180,4,31,10
2,14,2,70,2,33,17
2,14,2,80,2,3,54
2,29,2,44,2,30,322
2,29,2,65,2,29,356
3,7,1,158,2,20,2
3,35,1,250,2,12,7
3,95,2,55,1,7,157
3,95,1,100,3,6,8
3,62,2,80,3,15,88
3,95,1,120,5,1,34
2,152,1,140,3,1,65
3,95,2,53,2,0,188
4,69,3,21,1,21,260
2,215,2,73,4,25,48
3,202,1,190,2,8,3
2,215,2,75,2,28,342
3,120,1,275,3,20,359
2,14,2,90,2,1,343
3,202,1,222,2,0,32
3,95,2,54,2,26,157
3,93,1,159,5,4,42
3,146,1,200,2,22,3
2,14,1,168,3,24,30
3,202,1,150,5,10,25
2,215,2,79,2,17,1
2,215,1,199,2,4,93
2,32,2,80,2,27,144
4,4,2,95,1,0,364
4,4,2,95,1,2,361
4,5,1,120,1,6,117
3,96,1,225,1,11,1
2,86,2,95,1,3,221
2,160,1,150,3,26,26
4,221,1,150,4,27,321
3,95,1,175,2,29,190
1,49,2,70,3,3,178
3,96,1,235,3,7,5
4,5,2,39,1,11,62
4,69,2,50,1,21,71
3,93,1,250,2,29,44
3,95,1,100,2,24,8
2,215,1,120,6,6,20
3,65,1,220,4,13,2
1,206,1,88,5,8,322
2,61,1,250,5,0,8
3,62,2,80,3,12,332
2,14,1,130,2,35,34
3,62,1,250,3,13,74
4,118,1,200,3,36,308
2,52,2,54,6,6,225
2,215,2,65,4,1,157
3,96,2,120,3,16,89
4,84,2,50,2,6,51
4,165,1,138,1,28,347
3,96,2,175,1,6,365
2,14,2,85,3,36,69
2,176,2,65,2,11,156
2,29,2,85,3,33,7
2,52,1,130,4,8,353
2,61,2,70,3,3,365
4,169,1,179,2,34,205
3,120,2,89,1,21,2
2,215,2,80,3,1,20
2,29,2,100,1,0,341
3,207,1,150,2,29,127
3,202,1,175,2,4,354
2,42,1,190,2,10,12
2,92,1,100,2,3,2
3,207,2,50,2,1,25
3,65,2,120,1,18,28
3,95,1,110,2,29,200
2,160,2,55,4,26,73
2,64,2,55,1,1,87
2,129,2,40,1,4,84
3,36,2,125,3,4,90
3,95,2,60,1,28,21
3,131,2,100,1,17,31
3,128,2,120,1,12,156
2,61,1,69,2,36,229
4,167,2,50,2,4,293
2,176,2,50,2,4,358
2,77,1,200,1,28,265
5,157,2,47,2,13,283
2,64,2,45,3,15,365
1,134,2,23,2,18,36
3,203,2,95,6,11,219
3,95,1,165,3,33,192
4,218,2,69,3,31,348
2,160,2,100,3,14,364
2,215,2,89,2,23,103
4,190,2,80,1,34,262
4,167,2,60,1,7,85
4,167,1,90,1,22,5
2,29,2,50,1,27,55
2,215,1,225,3,25,157
2,29,2,65,1,8,106
3,202,1,150,3,26,340
2,75,2,59,2,36,17
2,109,1,250,2,31,58
3,74,2,139,3,15,338
3,36,2,80,1,14,234
5,3,2,33,4,6,285
3,65,2,89,5,11,76
4,218,2,69,3,28,359
3,62,2,68,2,31,265
3,179,1,185,3,26,42
3,203,2,90,2,9,181
2,42,1,160,3,3,8
3,203,1,148,2,5,2
2,29,1,200,3,7,6
4,218,2,89,3,29,355
1,211,2,65,2,11,158
2,217,1,125,3,15,65
2,92,1,200,2,5,7
3,202,1,200,4,0,83
2,129,1,75,2,23,49
2,14,2,80,3,22,96
4,218,2,99,3,24,343
3,36,2,73,3,1,37
3,65,1,101,1,25,363
3,128,1,250,1,9,89
2,14,2,80,1,0,5
3,62,1,140,5,11,8
2,24,1,110,2,8,248
3,138,1,200,4,7,166
3,95,1,75,5,8,9
3,207,2,45,3,1,5
3,96,1,160,2,5,70
2,42,1,162,3,10,4
3,179,1,205,4,15,5
2,75,1,61,3,2,138
4,84,2,79,1,35,32
2,215,1,150,4,6,8
5,3,2,35,4,11,338
3,62,2,51,5,16,17
4,60,2,78,1,4,363
3,207,2,75,3,13,137
3,207,2,160,3,6,123
3,202,1,199,3,10,365
2,14,2,100,2,34,59
1,67,2,75,3,19,166
3,120,1,150,4,32,216
5,162,2,79,2,4,355
2,92,1,250,3,2,177
4,118,2,85,1,10,365
2,129,1,200,2,26,275
4,164,2,40,3,1,305
2,215,2,89,4,4,128
2,82,1,135,5,31,151
2,14,1,130,3,6,14
3,203,1,139,6,21,116
2,75,2,45,1,19,98
2,129,1,85,2,8,27
4,55,2,55,1,14,123
4,55,2,80,2,17,24
3,203,1,180,5,6,5
3,179,1,215,1,0,158
4,169,1,275,2,29,138
5,195,1,199,1,36,171
2,27,2,120,3,3,365
2,129,2,58,2,12,36
3,96,2,110,3,35,53
4,55,2,60,2,22,360
2,52,2,62,2,23,172
4,5,2,52,6,7,2
2,160,2,109,1,0,95
2,129,2,200,3,1,88
2,52,2,65,1,13,83
4,167,1,115,3,14,19
4,190,2,89,1,0,365
4,118,3,35,5,11,90
3,96,2,120,1,18,249
3,96,2,139,2,35,93
3,203,2,80,2,17,126
1,40,3,40,1,26,141
2,31,1,91,1,28,172
1,148,1,125,3,20,281
3,93,1,250,4,6,364
4,221,2,55,1,25,332
2,52,1,150,3,36,332
4,106,1,128,2,23,10
2,29,1,190,2,19,2
4,5,2,60,2,4,283
3,207,3,50,1,8,89
2,29,2,90,1,8,295
2,191,2,43,1,11,146
2,29,1,80,5,1,5
2,81,1,200,2,31,95
3,93,1,200,3,18,10
3,202,2,95,2,35,180
3,95,2,80,5,4,324
3,207,1,235,1,24,352
2,52,2,75,2,1,157
2,215,1,225,2,21,88
4,167,2,80,1,16,220
4,124,2,200,2,0,365
2,58,1,250,4,15,22
3,207,2,59,2,15,98
3,128,2,125,3,1,5
3,207,2,65,3,23,1
2,159,1,128,3,13,2
3,95,1,122,4,17,245
3,95,2,85,4,3,179
2,29,1,105,2,31,353
4,80,2,59,2,6,6
2,92,2,61,1,30,1
4,55,2,85,3,10,88
3,179,1,210,3,34,37
1,73,2,50,1,28,73
3,62,2,80,3,18,88
3,65,2,200,1,1,363
2,160,1,200,4,1,21
4,190,2,55,3,26,1
1,193,2,50,3,19,8
3,96,1,190,4,16,20
2,215,1,200,3,7,67
2,215,2,157,1,6,365
2,29,2,70,4,2,363
2,24,1,150,5,8,179
3,203,1,180,2,15,18
2,14,2,70,1,20,87
4,78,2,59,1,25,77
3,203,1,160,2,20,6
4,169,2,125,1,30,342
3,113,1,200,2,16,6
2,215,1,130,3,2,3
4,190,1,104,2,6,141
4,23,2,30,1,24,6
3,95,2,65,1,28,163
3,62,1,250,2,27,31
4,182,2,60,3,2,180
4,182,2,48,3,15,365
2,58,1,135,4,27,57
2,176,2,59,5,3,97
1,193,2,40,4,34,37
2,215,1,215,2,8,77
3,131,2,125,6,3,34
3,93,1,250,3,14,297
2,160,1,75,2,7,9
3,203,1,150,1,6,179
2,92,2,100,3,9,365
2,14,2,75,2,0,87
4,78,2,60,1,9,57
2,75,1,165,5,8,258
3,207,2,50,1,8,53
5,3,2,33,4,17,316
4,78,2,60,1,33,49
4,78,2,50,1,20,2
3,116,2,110,2,34,160
3,128,1,145,5,0,40
3,207,1,150,2,3,35
2,14,2,45,5,19,199
3,95,2,75,2,15,140
3,203,2,91,4,2,197
4,72,1,250,2,22,47
3,65,1,136,2,6,39
3,207,2,175,1,0,63
3,207,2,125,3,0,363
3,203,1,120,2,16,1
4,5,2,49,3,8,18
4,106,1,60,1,0,177
4,167,2,55,1,20,107
3,95,1,225,2,3,6
4,140,1,200,2,7,44
2,215,1,225,2,9,120
2,14,2,95,1,21,260
2,29,2,65,2,20,282
3,179,1,160,1,6,172
4,5,2,150,5,0,362
3,87,1,175,4,2,3
2,92,1,130,2,34,129
2,61,1,80,2,18,39
3,93,1,215,2,18,38
3,128,3,85,1,5,83
2,14,1,225,2,23,77
4,106,2,80,2,0,179
2,160,2,75,5,2,54
4,106,2,140,1,1,177
2,215,1,265,2,4,89
2,75,1,150,4,1,20
2,61,1,91,3,4,12
2,215,2,99,2,0,159
4,78,2,50,3,24,153
2,31,1,125,5,6,90
3,203,1,175,2,8,1
2,29,2,54,2,7,90
4,167,2,90,1,4,269
2,31,1,140,1,1,178
3,87,1,126,2,25,30
2,191,2,75,1,13,68
4,106,2,50,1,4,337
3,65,1,224,3,4,7
2,14,2,95,2,3,11
2,81,1,108,3,5,99
5,89,1,72,3,11,333
3,202,1,199,3,22,329
4,190,2,50,3,3,112
4,5,1,169,1,8,297
2,29,2,75,3,36,292
5,91,2,120,2,4,86
4,55,2,55,1,36,179
4,218,2,42,3,5,281
4,186,2,55,2,8,122
3,203,1,225,2,29,35
2,52,1,150,3,27,288
1,97,2,50,3,23,188
2,24,2,80,3,1,178
4,106,2,100,2,0,179
2,42,2,97,1,23,189
4,78,2,48,4,11,168
2,53,1,95,1,22,126
3,36,1,170,1,11,24
2,14,2,75,4,25,249
3,146,1,89,1,15,34
2,53,2,85,1,17,67
2,14,1,100,4,33,23
3,65,1,206,5,3,12
3,198,1,220,3,15,84
2,191,2,150,1,1,365
2,29,1,99,3,34,119
3,62,1,150,2,33,304
2,64,1,175,3,10,292
2,64,2,51,3,13,180
4,165,1,89,3,29,313
2,26,2,120,1,18,75
2,75,1,197,4,10,228
3,95,1,170,2,8,35
3,202,1,200,5,10,224
2,14,1,265,2,3,114
3,198,1,140,1,9,44
3,95,2,80,1,23,323
3,96,1,140,5,15,7
2,14,2,70,2,11,20
2,215,2,110,3,15,254
1,174,2,90,2,1,35
3,62,2,65,2,11,365
3,95,3,95,1,2,89
3,202,1,180,3,10,340
2,29,2,60,2,36,64
3,62,1,191,3,36,28
2,14,1,113,3,6,1
3,95,2,43,1,6,90
3,203,2,95,1,6,12
2,24,2,100,1,3,250
3,128,1,190,1,7,156
4,45,1,65,3,28,26
3,131,2,50,5,0,24
2,152,1,120,3,9,2
2,14,1,120,2,34,23
4,85,2,50,2,19,337
5,3,2,32,4,10,340
3,96,1,239,2,17,7
3,120,1,159,4,12,31
3,95,1,225,1,7,3
3,203,1,225,3,23,283
4,55,2,49,2,25,4
3,62,1,200,3,24,337
2,215,2,209,1,21,15
4,5,2,50,1,27,363
2,52,1,150,5,2,364
3,65,1,89,4,16,17
3,202,2,70,2,24,5
4,85,1,190,3,15,36
2,61,1,150,2,4,106
3,87,2,160,2,11,9
3,62,1,150,1,18,355
4,60,1,169,4,19,128
2,92,2,105,1,24,32
2,29,2,40,2,31,36
2,163,2,100,1,12,8
2,14,1,150,3,28,316
5,91,2,40,2,9,89
5,91,2,50,2,4,84
3,65,2,90,3,0,79
4,69,1,85,2,36,130
2,14,1,100,3,4,358
3,210,2,89,1,13,7
2,31,2,49,2,8,342
5,187,2,75,3,4,128
3,104,2,149,1,30,270
4,167,2,110,1,3,365
3,146,1,182,2,11,30
3,113,2,110,5,2,6
2,215,1,140,2,19,216
2,14,2,85,2,34,336
2,14,1,130,3,4,7
1,193,2,74,3,23,58
3,65,1,200,2,20,53
3,202,1,120,3,12,105
2,21,2,55,1,5,326
2,21,2,60,1,20,177
3,96,1,199,3,8,347
4,105,1,175,3,7,28
2,58,1,150,1,11,8
2,215,1,200,3,9,2
2,191,1,260,4,2,3
2,29,2,65,2,3,49
3,65,1,62,4,4,5
3,116,3,100,1,20,354
4,106,1,125,2,0,71
3,95,3,44,1,25,6
4,190,2,70,2,31,319
3,104,2,149,1,31,270
3,207,2,50,1,11,90
3,207,2,50,1,7,83
2,29,2,80,2,12,67
2,31,1,92,2,17,179
4,221,2,80,1,3,89
2,191,1,155,3,26,67
2,29,2,65,2,13,8
2,14,2,80,2,28,160
3,87,1,250,6,11,223
1,214,2,33,3,1,365
3,62,2,85,4,25,90
2,14,2,65,2,13,308
3,65,2,100,1,24,91
3,95,2,80,5,1,18
3,95,2,100,2,1,86
2,215,1,200,3,14,119
3,95,2,75,2,19,84
2,26,1,245,3,1,58
1,154,1,195,2,2,313
2,29,2,45,2,25,54
2,29,1,93,2,14,330
4,105,2,40,2,32,336
3,203,1,99,2,0,93
2,14,2,60,2,24,340
2,14,2,60,2,30,310
2,14,1,108,1,35,158
3,96,1,269,4,6,277
2,176,2,61,2,3,1
3,95,2,50,2,20,157
4,23,1,100,2,10,160
4,190,2,65,2,22,131
3,74,1,245,2,8,163
3,36,1,155,1,16,301
3,116,2,100,1,25,323
3,203,3,220,1,1,89
2,215,1,53,3,4,29
3,87,1,145,2,13,1
2,75,2,60,2,7,155
4,51,2,65,1,29,333
3,95,1,130,3,10,10
2,31,1,135,2,16,358
3,128,3,165,4,0,12
2,29,1,95,3,14,5
2,81,2,75,2,12,89
2,29,1,140,3,14,229
2,160,2,85,5,3,32
4,184,2,92,1,0,180
4,106,2,60,1,6,365
3,65,2,150,3,34,3
2,52,2,60,2,0,365
2,20,1,140,3,4,5
3,210,1,120,4,6,1
2,20,1,175,5,9,6
2,163,1,170,2,8,288
2,14,2,90,1,5,256
4,55,2,110,2,5,90
2,61,2,65,2,24,361
2,152,2,150,2,36,293
3,35,2,100,1,33,12
3,95,2,150,2,15,57
2,215,2,69,2,36,49
2,215,2,55,5,24,313
3,210,1,175,2,19,3
2,14,2,60,2,21,75
3,95,2,100,2,2,341
3,207,2,47,3,13,174
3,207,2,81,1,18,38
1,119,1,60,1,9,257
2,92,2,156,1,29,4
3,120,2,80,3,30,76
2,52,2,100,1,1,89
2,215,2,230,1,21,24
2,215,2,100,6,6,3
2,215,2,100,3,25,76
4,164,2,70,2,26,180
4,118,2,43,1,33,282
2,215,2,95,3,14,180
3,65,1,190,2,32,17
2,215,2,120,2,0,86
2,215,1,100,5,1,11
3,203,2,99,2,14,8
2,215,1,190,4,4,17
2,29,2,36,2,5,309
2,42,1,95,3,8,12
1,147,1,105,2,27,328
4,15,2,200,2,4,332
1,97,2,70,2,2,348
1,67,2,125,1,11,189
3,202,2,90,3,1,16
3,203,1,195,6,11,200
2,14,2,230,3,19,90
3,95,1,180,2,32,90
3,203,1,149,1,15,265
5,88,1,115,1,36,263
4,190,1,100,3,4,326
2,191,2,75,2,8,90
2,191,2,149,1,1,357
3,35,1,179,3,27,54
2,215,2,100,1,18,33
3,96,2,136,3,2,130
2,129,1,60,2,2,224
3,210,1,200,4,2,66
3,128,2,249,3,29,41
3,96,2,125,3,6,2
2,86,1,150,4,9,6
3,74,1,225,1,22,323
3,207,1,115,2,16,81
4,167,2,100,1,9,90
3,207,2,43,1,10,116
2,160,1,200,5,4,1
3,202,1,180,4,9,4
3,36,1,200,1,23,23
2,29,2,150,3,5,39
3,95,2,100,3,1,263
4,78,2,65,2,7,341
3,113,1,185,1,23,133
1,134,1,150,1,26,175
1,148,3,33,2,8,6
3,65,2,100,1,13,335
2,31,2,49,2,10,354
2,21,2,50,1,6,365
3,62,2,83,2,6,77
2,61,2,45,3,33,320
5,195,1,161,1,24,87
3,203,2,85,4,18,133
4,151,1,110,4,6,140
3,87,1,110,3,33,15
4,5,2,60,2,35,204
3,202,3,70,1,7,66
4,23,2,60,2,9,171
3,95,2,65,2,3,68
2,81,2,90,4,2,88
4,169,1,99,4,21,133
2,61,1,85,2,33,34
3,62,2,90,1,8,208
4,124,1,149,3,8,350
4,23,2,50,2,30,92
2,14,2,87,2,4,330
2,14,2,87,2,4,337
2,215,1,169,4,12,60
3,74,1,179,3,8,102
2,21,2,50,3,1,89
3,65,2,124,2,11,3
2,215,1,135,5,14,44
3,95,2,55,2,17,125
2,61,2,125,1,0,311
3,128,1,131,1,10,224
2,14,2,89,3,2,176
5,187,1,97,4,19,131
3,95,2,45,5,17,119
2,75,2,45,2,26,2
2,81,2,75,3,9,7
3,202,1,189,5,18,21
2,31,2,25,2,36,144
3,210,1,250,2,5,48
4,190,2,89,1,12,282
4,190,2,89,1,18,297
2,14,2,70,1,3,86
2,29,2,50,2,32,114
2,215,2,95,2,15,3
3,65,2,149,1,14,264
2,29,2,75,2,19,198
4,190,2,65,2,10,44
3,95,2,80,2,21,136
2,75,2,50,4,2,27
2,163,1,200,2,10,345
3,74,2,80,3,34,83
3,65,2,140,1,7,1
4,5,1,250,4,5,1
3,202,2,111,1,10,62
3,36,1,160,2,5,46
3,203,3,60,1,13,331
2,215,2,70,3,19,53
2,27,2,50,4,6,330
3,65,1,200,3,3,10
3,210,1,195,5,7,6
1,204,1,150,1,29,24
2,21,2,50,3,3,179
3,207,2,85,1,9,80
4,190,2,50,2,0,66
2,77,2,75,3,0,90
4,124,2,26,3,2,118
3,96,2,62,2,19,331
2,215,1,170,2,12,308
4,151,1,60,1,32,155
4,5,2,51,1,23,3
2,29,2,70,5,25,64
3,95,1,105,2,33,45
4,218,2,60,1,14,335
2,191,1,10,1,14,4
4,106,2,85,1,23,114
2,92,1,124,1,6,6
4,69,2,42,6,26,299
3,96,3,69,1,24,208
3,96,3,69,1,17,212
3,95,1,180,2,20,89
2,24,2,75,1,12,90
3,65,2,65,5,2,2
2,20,1,200,2,0,23
3,62,2,70,2,25,101
4,13,1,105,4,8,222
2,29,2,89,2,0,175
3,207,2,88,1,18,90
3,95,2,65,1,10,5
1,193,1,100,2,23,89
4,107,1,125,1,18,166
3,38,1,150,1,0,90
2,14,3,45,2,14,306
2,191,1,90,2,31,126
3,96,2,134,2,16,12
3,128,1,250,2,2,11
4,106,1,75,2,25,62
2,215,1,250,4,8,156
3,202,1,150,4,11,3
2,86,1,75,2,7,7
4,106,2,37,2,34,331
3,198,1,275,2,20,10
1,135,1,115,2,36,114
3,179,2,119,1,35,156
2,42,2,65,3,11,356
3,207,3,40,1,1,30
2,29,2,45,3,25,44
3,95,2,65,4,29,98
3,62,2,190,3,19,14
4,190,2,129,1,10,275
2,21,2,60,1,10,312
2,21,2,60,1,1,350
2,176,2,60,6,0,12
2,129,1,155,4,1,7
3,203,2,115,3,19,189
3,65,1,169,1,5,59
2,61,1,100,2,0,5
3,95,2,85,3,30,145
3,207,1,100,2,15,48
2,52,1,190,3,26,251
3,207,2,215,1,0,179
3,179,1,175,5,20,36
2,29,1,140,3,15,240
3,207,1,90,5,5,18
1,206,2,45,1,4,365
